"","id","cos_sim_1yr","cos_sim_2yr"
"755","960343",0.0978231976089037,0.203278907045435
"756","960419",0,0.0213200716355611
"757","960512",0.251312344975017,0.243708718337977
"758","960530",0.0978231976089037,0.162623125636348
"759","960551",0.146734796413356,0.203278907045436
"760","960577",0.217642875033004,0.301511344577764
"761","960584",0,0.121854359168989
"762","960632",0.0978231976089037,0.121967344227261
"763","960636",0.223296878269436,0.201073673089168
"764","960923",0.114707866935281,0.190692517849119
"765","961109",0.306569669742483,0.407717753150101
"766","961233",0,0
"767","961301",0.324442842261525,0.235969951862135
"768","961563",0.297729171025915,0.293876906822629
"769","961608",0.145095250022002,0.150755672288882
"770","961764",0.108147614087175,0.112366643743874
"771","968937",0.260513024647675,0.247475289955899
"772","970803",0.162221421130763,0.161807966991178
"773","970808",0.134976381199754,0.22438727760203
"774","971428",0.114707866935281,0.119182823655699
"775","971480",0.132453235706504,0.192668658897113
"776","971665",0.217642875033003,0.361813613493316
"777","971802",0.153896752812773,0.191880644720049
"778","971936",0.12977713690461,0.283163942234562
"779","972632",0.187317162316339,0.136237315228267
"780","972659",0.118033421304695,0.179869233546125
"781","972792",0.134976381199754,0.168290458201522
"782","973238",0.307793505625546,0.362441217804538
"783","974378",0.372080550320456,0.365509012125097
"784","974805",0.145095250022002,0.120604537831106
"785","974809",0.18394180184549,0.229341236146932
"786","974897",0.209426954145848,0.208893187146837
"787","975211",0.229415733870562,0.238365647311398
"788","975437",0.179968508266339,0.149591518401353
"789","975515",0.134976381199754,0.168290458201522
"790","976492",0.121666065848072,0.101129979369486
"791","976861",0.0764719112901872,0.0953462589245593
"792","977453",0.133345186765666,0.199507994334663
"793","977476",0,0.247716847153431
"794","979875",0.207514339159822,0.301853776652436
"795","979996",0.307793505625546,0.341121146168977
"796","980388",0.191179778225468,0.270147733619585
"797","980494",0.303488489333442,0.324337486570401
"798","980769",0.421463615211762,0.311399577664609
"799","981293",0.172928615966519,0.172487872372821
"800","981348",0,0.0426401432711221
"801","981369",0.145095250022002,0.150755672288882
"802","981373",0.187317162316339,0.233549683248457
"803","981947",0.305887645160749,0.286038776773678
"804","982129",0.404929143599263,0.373978796003383
"805","982137",0.253916687538504,0.286435777348876
"806","982250",0.0786889475364634,0.261627976067092
"807","984778",0.27111385490795,0.275430697209874
"808","984806",0.270369035217938,0.292153273734072
"809","984915",0.263100680279217,0.258453901058452
"810","984933",0.198679853559757,0.165144564768954
"811","984984",0.0973328526784575,0.242711950486767
"812","986085",0,0.0301511344577764
"813","986132",0.102597835208515,0.149240501448927
"814","986265",0.0382359556450936,0.0317820863081864
"815","986294",0.162221421130763,0.168549965615811
"816","986296",0.121666065848072,0.134839972492648
"817","987731",0.146734796413356,0.142295234931805
"818","987822",0.331133089266261,0.27524094128159
"819","988437",0.194665705356915,0.242711950486767
"820","988438",0.280975743474508,0.220574700845765
"821","988753",0.130066495428618,0.108112495523467
"822","988805",0.0405553552826906,0.101129979369486
"823","988978",0.344123600805843,0.333711906235957
"824","988982",0.286769667338202,0.166855953117979
"825","989149",0.187317162316339,0.272474630456533
"826","989515",0.217642875033003,0.180906806746658
"827","989521",0.260132990857236,0.216224991046934
"828","990005",0.205195670417031,0.319801074533416
"829","990007",0.389395778972634,0.264820448851425
"830","990630",0.191179778225468,0.190692517849119
"831","990836",0,0.0735612357920625
"832","990874",0.306569669742483,0.318529494648516
"833","991005",0,0.0813115628181742
"834","991067",0.214598768819738,0.216600056360991
"835","991148",0,0.0426401432711221
"836","991203",0.267651689515655,0.254256690465491
"837","991323",0.212397697621437,0.147122471584125
"838","991402",0.118033421304695,0.179869233546125
"839","991475",0.197673873153717,0.23472626340651
"840","991477",0.264906471413009,0.302765035409749
"841","991483",0,0.0764470787156439
"842","991497",0.0489115988044518,0.162623125636348
"843","991730",0,0.0389249472080762
"844","991788",0.242100062353126,0.186861861737222
"845","994882",0.291998558035373,0.283163942234562
"846","995172",0.173421993904824,0.14414999403129
"847","995480",0.249756216421785,0.207599718443073
"848","995867",0.224960635332924,0.130892578601184
"849","995879",0.0573539334676404,0.119182823655699
"850","995912",0.18394180184549,0.178376517003169
"851","995982",0.229415733870562,0.262202212042538
"852","996390",0.21629522817435,0.202259958738973
"853","996443",0.346843987809648,0.270281238808668
"854","996570",0.489115988044519,0.386229923386327
"855","996587",0.0936585811581694,0.0389249472080762
"856","997173",0.244557994022259,0.264262579159066
"857","997204",0.202776776413453,0.168549965615811
"858","997384",0.187317162316339,0.233549683248457
"859","997552",0.242100062353126,0.316227766016838
"860","997575",0.108821437516502,0.16583123951777
"861","997593",0.162221421130763,0.269679944985297
"862","997631",0.0540738070435875,0.0674199862463242
"863","997662",0.314755790145854,0.310683221579671
"864","997664",0.0993399267798783,0.165144564768954
"865","997721",0.0468292905790847,0.0583874208121142
"866","997726",0,0
"867","997741",0.108147614087175,0.089893314995099
"868","997756",0.0978231976089037,0.121967344227261
"869","997757",0.209426954145848,0.261116483933547
"870","997760",0,0.0301511344577764
"871","997761",0.0978231976089037,0.182951016340892
"872","997762",0.146734796413356,0.223606797749979
"873","997764",0,0.0639602149066831
"874","997877",0.179968508266339,0.130892578601184
"875","997879",0.114707866935281,0.143019388386839
"876","997884",0.251312344975017,0.243708718337977
"877","998127",0.196722368841158,0.212572730554512
"878","998584",0.162221421130763,0.185404962177392
"879","999436",0.0811107105653813,0.235969951862135
"880","604077",0.184637236468999,0.234018188600454
"881","604137",0.0990147542976674,0.225892983449357
"882","605192",0.163902517026796,0.249285599428517
"883","605254",0.235702260395516,0.246460893221521
"884","605506",0.235702260395516,0.291271964716344
"885","605724",0.147313912747197,0.112027678737055
"886","605745",0.0680413817439772,0.103486736760844
"887","605800",0.294627825494395,0.358488571958577
"888","605821",0.11322770341446,0.23679196690029
"889","606283",0.0510310363079829,0.155230105141267
"890","606303",0.21650635094611,0.292704693305841
"891","606327",0.148969892882781,0.258941715340394
"892","609526",0.0962250448649376,0.128058303321305
"893","610133",0.333333333333333,0.380234550314687
"894","610876",0.11410886614691,0.190907786987671
"895","611212",0.0510310363079829,0.11642257885595
"896","611666",0.111358850796843,0.152432937202673
"897","611857",0.0968245836551854,0.122720173418454
"898","612072",0.183711730708738,0.217322147197773
"899","612230",0.102062072615966,0.155230105141267
"900","614177",0.0765465544619743,0.11642257885595
"901","614508",0.225924028528766,0.31907245088798
"902","614978",0.208333333333333,0.285175912736015
"903","618775",0.117073226447712,0.231479485183623
"904","619503",0.25,0.316862125262239
"905","619910",0.0360843918243516,0.0274410649974226
"906","619946",0.291666666666667,0.316862125262239
"907","620242",0.0742610657232506,0.20706856816191
"908","620506",0,0.0633724250524478
"909","620509",0.182574185835055,0.15619728026264
"910","620822",0.136930639376291,0.138842026900125
"911","620823",0.141534629268074,0.129159254672885
"912","621185",0.229639663385923,0.310460210282533
"913","621206",0.270030862433661,0.352028789309314
"914","621209",0.115727512471569,0.117342929769771
"915","621319",0.0638442398069061,0.129470857670197
"916","621666",0.163663417676994,0.18669145807013
"917","621801",0.245495126515491,0.269665439434632
"918","623313",0.0589255650988789,0.0448110714948221
"919","623315",0.102062072615966,0.206973473521689
"920","624516",0.115727512471569,0.0880071973273286
"921","624548",0.038575837490523,0.117342929769771
"922","625202",0.308606699924184,0.381364521751757
"923","625850",0.254762332682534,0.344424679127694
"924","625894",0.102062072615966,0.252248920854558
"925","625926",0.120281306081172,0.14635234665292
"926","625928",0.136082763487954,0.103486736760844
"927","626535",0.0790569415042095,0.12024072240843
"928","626633",0.319504825211347,0.381815573975343
"929","627044",0.0566138517072298,0.193738882009328
"930","627150",0.0818317088384971,0.165947962729004
"931","627224",0.218217890235992,0.290408934775758
"932","627416",0.168393828513641,0.201234476647766
"933","627553",0.228217732293819,0.260328800437734
"934","628015",0.105409255338946,0.140280842809835
"935","629734",0.0234146452895423,0.0356122284897881
"936","630107",0.25,0.348548337788463
"937","630325",0.235702260395516,0.336083036211166
"938","631928",0.127577590769957,0.155230105141267
"939","632665",0.136386181397495,0.145204467387879
"940","632676",0.222717701593687,0.355676853472904
"941","632689",0.0456435464587638,0.0694210134500623
"942","632713",0.0964395937263074,0.176014394654657
"943","632801",0.102062072615966,0.129358420951055
"944","632841",0.226455406828919,0.258318509345771
"945","632871",0.294627825494395,0.358488571958577
"946","632882",0.0360843918243516,0.137205324987113
"947","632888",0.231455024943138,0.264021591981986
"948","632906",0.0790569415042095,0.16032096321124
"949","632923",0.204124145231931,0.284588526092322
"950","632925",0.510310363079829,0.543305367994433
"951","632976",0.0765465544619743,0.0776150525706333
"952","634005",0.300049599074489,0.311152430116883
"953","634060",0.217597069944622,0.231666187312523
"954","634344",0.161374306091976,0.147264208102145
"955","635231",0.161374306091976,0.171808242785836
"956","635632",0.258198889747161,0.343616485571671
"957","635803",0.0234146452895423,0.142448913959152
"958","636218",0.208333333333333,0.364391444051575
"959","636542",0.0294627825494395,0.134433214484466
"960","637240",0.294627825494395,0.403299643453399
"961","637269",0.210731807605881,0.178061142448941
"962","637289",0.070243935868627,0.213673370938729
"963","637876",0.038575837490523,0.2053501270971
"964","637912",0.0936585811581694,0.142448913959152
"965","638431",0.208333333333333,0.221803487683567
"966","639758",0.136386181397495,0.18669145807013
"967","640103",0.0771516749810459,0.132010795990993
"968","640651",0.0870388279778489,0.148928263272336
"969","640837",0.0771516749810459,0.0586714648848857
"970","640857",0.237170824512628,0.240481444816861
"971","641694",0.3125,0.396077656577799
"972","641824",0.136930639376291,0.15619728026264
"973","642666",0.106407066344844,0.178022429296521
"974","643664",0.0721687836487032,0.137205324987113
"975","646483",0.0456435464587638,0.138842026900125
"976","648815",0.155902391115581,0.22018090929275
"977","935607",0.109108945117996,0.145204467387879
"978","942657",0.0849207775608447,0.107632712227404
"979","944794",0.242240697562477,0.325921615727453
"980","952598",0.0645497224367903,0.147264208102145
"981","954843",0.169841555121689,0.193738882009328
"982","954959",0.0645497224367903,0.147264208102145
"983","960373",0.0468292905790847,0.124642799714258
"984","960408",0.102062072615966,0.258716841902111
"985","960491",0.11410886614691,0.15619728026264
"986","961032",0.25,0.348548337788463
"987","971438",0.258198889747161,0.196352277469526
"988","975303",0.291666666666667,0.316862125262239
"989","978615",0.182574185835055,0.208263040350187
"990","978622",0.108253175473055,0.192087454981958
"991","980074",0.229639663385923,0.34926773656785
"992","980782",0.178174161274949,0.203243916270231
"993","988573",0.257561098184966,0.302703942163199
"994","988785",0.0578637562357844,0.132010795990993
"995","990607",0.246182981958665,0.280821826320545
"996","991064",0.102062072615966,0.213441394569241
"997","991141",0.0416666666666667,0.174274168894231
"998","991468",0.342580079851574,0.400802408028101
"999","991521",0.0765465544619743,0.155230105141267
"1000","991817",0.0283069258536149,0.215265424454809
"1001","995051",0.246182981958665,0.304223645180591
"1002","995070",0.168393828513641,0.237822563310996
"1003","995375",0.21650635094611,0.356733844966494
"1004","995377",0.311376184389764,0.365951221573175
"1005","995751",0.148522131446501,0.263541814024249
"1006","996823",0,0.0388075262853166
"1007","996959",0.184466196843155,0.360722167225291
"1008","997291",0.168393828513641,0.182940433316151
"1009","997372",0.300049599074489,0.352639420799134
"1010","997471",0.131761569173682,0.220441324415456
"1011","997503",0.510310363079829,0.543305367994433
"1012","997564",0.131761569173682,0.180361083612645
"1013","997605",0.130437298687488,0.170046060379541
"1014","997619",0.123091490979333,0.187214550880364
"1015","997769",0.038575837490523,0.146678662212214
"1016","997847",0.342580079851574,0.380762287626696
"1017","997849",0.353553390593274,0.403299643453399
"1018","998016",0.136930639376291,0.190907786987671
"1019","998090",0.280670699693906,0.271652683997216
"1020","998304",0.285773803324704,0.341506231310786
"1021","999446",0.129099444873581,0.220896312153217
"1022","605273",0.105409255338946,0.0977647433475688
"1023","605304",0.0383482494423685,0.106701449104437
"1024","606286",0.115044748327106,0.106701449104437
"1025","609557",0.193649167310371,0.149671085022312
"1026","610121",0.0790569415042095,0.128316225643684
"1027","610678",0.158113883008419,0.0733235575106767
"1028","611419",0.0912870929175277,0.0846667513334603
"1029","614204",0.169030850945703,0.156772360333924
"1030","619744",0.16854996561581,0.156326349870181
"1031","620881",0.074535599249993,0.138260225964057
"1032","621309",0.0845154254728517,0.156772360333924
"1033","622607",0.05,0.0463738895760168
"1034","623058",0.212132034355964,0.295121626102779
"1035","623294",0.335410196624968,0.328368036664635
"1036","625676",0.162697843363992,0.251497727413928
"1037","625684",0.115044748327106,0.160052173656655
"1038","625782",0.164845118348947,0.137601167678271
"1039","630214",0.326464312549505,0.370074710638869
"1040","630384",0.165144564768954,0.153167916213497
"1041","630670",0.182574185835055,0.105833439166825
"1042","632849",0.298142396999972,0.29380298017362
"1043","632877",0.372677996249965,0.380215621401156
"1044","633221",0.0707106781186548,0.131165167156791
"1045","633402",0.204124145231931,0.227184733698826
"1046","634488",0.298807152333598,0.332564397284216
"1047","637316",0.137620470640795,0.140403923195705
"1048","638425",0.474341649025257,0.586588460085413
"1049","638784",0.298142396999972,0.207390338946085
"1050","639766",0,0.0327912917891976
"1051","640403",0,0.146647115021353
"1052","640838",0.282842712474619,0.327912917891976
"1053","641159",0.365148371670111,0.254000254000381
"1054","641697",0.239045721866879,0.304850697510531
"1055","641698",0.197642353760524,0.164978004399022
"1056","643242",0.241522945769824,0.24000768036866
"1057","643391",0.0725476250110012,0.0841078887815611
"1058","644714",0.388908729652601,0.327912917891976
"1059","644809",0.179284291400159,0.207852748302635
"1060","645833",0.367423461417477,0.359709161689808
"1061","647140",0.237170824512628,0.348286898175714
"1062","649286",0.241522945769824,0.304009728466969
"1063","650668",0.186338998124982,0.224672867191592
"1064","652997",0.238365647311398,0.265294612971229
"1065","655785",0.126773138209277,0.156772360333924
"1066","655925",0.110096376512636,0.178695902249079
"1067","657326",0.0953462589245592,0.265294612971229
"1068","657485",0.115044748327106,0.213402898208874
"1069","658209",0,0.0813451834782084
"1070","660048",0.169030850945703,0.117579270250443
"1071","660641",0.0845154254728517,0.078386180166962
"1072","660672",0.230089496654211,0.231186473059613
"1073","661391",0,0.0203362958695521
"1074","661938",0.211288563682129,0.235158540500886
"1075","662021",0.438529009653515,0.345717029782386
"1076","662135",0.126773138209277,0.176368905375665
"1077","662411",0,0.163956458945988
"1078","662532",0.074535599249993,0.0864126412275354
"1079","662533",0.273861278752583,0.338667005333841
"1080","663926",0.217642875033003,0.285966821857308
"1081","664115",0.0790569415042095,0.109985336266015
"1082","664492",0.0422577127364258,0.117579270250443
"1083","664523",0.228217732293819,0.275166941833746
"1084","664713",0.338061701891407,0.333141265709589
"1085","664909",0.193649167310371,0.2394737360357
"1086","666403",0.3,0.324617227032118
"1087","666511",0.219264504826757,0.183026662825969
"1088","666532",0.212132034355964,0.360704209681174
"1089","667277",0.179284291400159,0.249423297963162
"1090","667657",0,0.0672863110252489
"1091","668545",0.0353553390593274,0.0983738753675929
"1092","668999",0.45,0.394178061396143
"1093","669288",0.365148371670111,0.338667005333841
"1094","670460",0.0707106781186548,0.0655825835783953
"1095","670856",0.290190500044005,0.30278839961362
"1096","672375",0.316227766016838,0.293294230042707
"1097","672907",0.119522860933439,0.083141099321054
"1098","673012",0.15,0.208682503092076
"1099","673025",0.15,0.185495558304067
"1100","673439",0.131558702896054,0.142354071086865
"1101","674096",0.0930260509419063,0.23007892341722
"1102","674874",0.223606797749979,0.224672867191592
"1103","675535",0.2,0.208682503092076
"1104","676128",0.219264504826757,0.325380733912834
"1105","676835",0,0.059868434008925
"1106","678115",0.365148371670111,0.508000508000762
"1107","683181",0.408248290463863,0.397573283972945
"1108","685538",0.0362738125055006,0.185037355319434
"1109","687862",0.316227766016838,0.293294230042707
"1110","687863",0.338061701891407,0.274351630584367
"1111","687864",0.258198889747161,0.149671085022312
"1112","689646",0.103509833901353,0.128004096196618
"1113","694897",0.367423461417477,0.340777100548239
"1114","695441",0.244948974278318,0.246116794840395
"1115","936978",0.460178993308422,0.391238646716268
"1116","945061",0.121716123890037,0.12700012700019
"1117","958970",0.253916687538504,0.252323666344683
"1118","960456",0.0476731294622796,0.110539422071345
"1119","961239",0.0559016994374947,0.103695169473043
"1120","977455",0.0659380473395787,0.0917341117855138
"1121","981368",0.230089496654211,0.231186473059613
"1122","990996",0.0559016994374947,0.0518475847365213
"1123","995285",0.136930639376292,0.190500190500286
"1124","997652",0.212132034355964,0.262330334313581
"1125","997885",0.122474487139159,0.151456489132551
"1126","998091",0.0438529009653515,0.10168147934776
"1127","998537",0.0395284707521047,0.0733235575106766
"1128","999533",0.239045721866879,0.277136997736847
"1129","605052",0.241659726093475,0.242704639429693
"1130","611501",0.2417591540862,0.210119276543767
"1131","620290",0.261711961295107,0.291149810098736
"1132","628029",0.157027176777064,0.254756083836394
"1133","630363",0.132712186561143,0.0922749377881298
"1134","632699",0.219642896053521,0.254529935470617
"1135","632881",0.252490231842689,0.319194094708519
"1136","632956",0.24828176658071,0.287717668824218
"1137","633261",0.224579307827677,0.208200338846327
"1138","645907",0.113546591160732,0.177635423245876
"1139","649257",0.2065829169622,0.175556752089685
"1140","659949",0.358363861925622,0.348839134447175
"1141","660168",0.0906596827823249,0.105059638271883
"1142","660785",0.127702361059699,0.142066560457154
"1143","660954",0,0
"1144","666150",0.324613736580598,0.270845170659713
"1145","667067",0.206901472150592,0.230174135059375
"1146","667501",0.2417591540862,0.210119276543767
"1147","668737",0.0740233210197605,0.102937002530996
"1148","671623",0.275868629534123,0.287717668824218
"1149","671773",0.2417591540862,0.18910734888939
"1150","672473",0.259081623569162,0.308811007592987
"1151","672622",0.218963936481449,0.217494114145178
"1152","672703",0.265424373122285,0.307583125960433
"1153","672902",0.372422649871066,0.460348270118749
"1154","672904",0.193108040673886,0.172630601294531
"1155","673089",0.324613736580598,0.451408617766189
"1156","673399",0.141156934648117,0.171756516684171
"1157","676466",0.178783305483579,0.230858160742875
"1158","676739",0.458760037606381,0.441659614330725
"1159","676845",0.421997857554777,0.496549479542808
"1160","677163",0.303455492487535,0.326080024667447
"1161","677382",0.191127393026999,0.199336648255529
"1162","677790",0.275443889282933,0.35111350417937
"1163","678923",0.170319886741098,0.217109961744959
"1164","679653",0.102161888847759,0.142066560457154
"1165","679656",0.187683374126956,0.19574470273066
"1166","680070",0.0827605888602368,0.0575435337648436
"1167","682508",0.220694903627298,0.230174135059375
"1168","682514",0.101360606759923,0.140952295720482
"1169","682522",0.0675737378399486,0.093968197146988
"1170","682608",0.280945194331338,0.319649761028596
"1171","684759",0.135147475679897,0.117460246433735
"1172","685555",0.282313869296234,0.269903097646554
"1173","686147",0.398136559683428,0.399858063748562
"1174","688499",0.289662061010829,0.374032969471484
"1175","693049",0.351123441588392,0.379767947426541
"1176","695400",0.261711961295107,0.254756083836394
"1177","701792",0.496563533161421,0.546663570766014
"1178","702770",0.275868629534123,0.287717668824218
"1179","703378",0.321863154789359,0.386549517916301
"1180","703414",0.234082294392261,0.305170672039185
"1181","703417",0.259081623569162,0.334545258225736
"1182","703505",0.24828176658071,0.517891803883593
"1183","703981",0,0.036393726262342
"1184","704788",0.0805532420311582,0.0560087629453137
"1185","705817",0.195068578660218,0.244136537631348
"1186","706030",0.2417591540862,0.210119276543767
"1187","706592",0.0523423922590214,0.036393726262342
"1188","706838",0.156054862928174,0.244136537631348
"1189","707100",0.26897191379577,0.31648943570664
"1190","708530",0.0973841209741793,0.135422585329857
"1191","710741",0.331042355440947,0.374032969471484
"1192","710754",0.117041147196131,0.183102403223511
"1193","710758",0.0973841209741793,0.135422585329857
"1194","711382",0.153242833271639,0.213099840685731
"1195","711454",0.24828176658071,0.230174135059375
"1196","714549",0.191127393026999,0.265782197674038
"1197","715085",0.292857194738028,0.39027923438828
"1198","715250",0.340225549683639,0.400330988885762
"1199","715767",0.238909241283748,0.265782197674038
"1200","717907",0.0625611247089854,0.0869976456580712
"1201","718134",0.286691089540498,0.299004972383293
"1202","718273",0.24828176658071,0.402804736353905
"1203","718283",0.0442373955203809,0.0615166251920865
"1204","718846",0,0
"1205","719823",0.0705784673240585,0.196293161924767
"1206","721821",0.227093182321464,0.276321769493584
"1207","722615",0.249532564252975,0.312300508269491
"1208","722909",0.119454620641874,0.132891098837019
"1209","723581",0.234082294392261,0.488273075262696
"1210","723585",0.371655558119717,0.446348936448193
"1211","730861",0.162306868290299,0.112852154441547
"1212","735127",0.222069963059282,0.180139754429243
"1213","736159",0,0
"1214","739447",0.156402811772464,0.217494114145178
"1215","937326",0.187683374126956,0.239243525559696
"1216","958900",0.204822007593228,0.264481249100627
"1217","971420",0.282313869296234,0.343513033368342
"1218","976757",0.29536188744758,0.298713402375006
"1219","990608",0.222069963059282,0.231608255694741
"1220","648086",0.174077655955698,0.157459164324443
"1221","650533",0.176604314275339,0.239616919149262
"1222","666759",0.166666666666667,0.125629726907402
"1223","675735",0.0533760512683624,0.14484136487558
"1224","676176",0.290957186981323,0.460566186471838
"1225","681609",0.226804605813257,0.246182981958666
"1226","684232",0.0555555555555556,0.100503781525921
"1227","710975",0.357370844945932,0.339416796513499
"1228","718285",0.29277002188456,0.29424494316825
"1229","718642",0.269430125621825,0.382970843102535
"1230","718644",0.174077655955698,0.236188746486665
"1231","718936",0.0533760512683624,0.120701137396317
"1232","719941",0.0907218423253029,0.287213478951776
"1233","720090",0.397523195999963,0.42699324622672
"1234","722588",0.0785674201318386,0.106600358177805
"1235","722789",0.172132593164774,0.233549683248457
"1236","723365",0.192450089729875,0.232103541274264
"1237","724307",0.240771706171538,0.25408390302422
"1238","728613",0.277777777777778,0.351763235340724
"1239","729319",0.0785674201318386,0.106600358177805
"1240","730635",0,0
"1241","730637",0.314269680527354,0.390867979985286
"1242","730869",0.0410304969931109,0.111340442853781
"1243","731136",0.232103541274264,0.314918328648887
"1244","732892",0.181443684650606,0.266698230455221
"1245","734622",0.121716123890037,0.192668658897113
"1246","737343",0.240562612162344,0.304635897922471
"1247","739683",0.205737799949456,0.25588315785958
"1248","739735",0.0962250448649376,0.130558241966773
"1249","755754",0.149071198499986,0.202259958738973
"1250","766676",0.264906471413009,0.399361531915436
"1251","769544",0.215165741455968,0.272474630456533
"1252","771435",0.335968420452646,0.417855447018673
"1253","783734",0.251976315339485,0.341881729378914
"1254","789217",0.145478593490662,0.230283093235919
"1255","789656",0.136082763487954,0.246182981958666
"1256","809364",0.0993807989999907,0.089893314995099
"1257","814526",0.246182981958665,0.278351107134452
"1258","814805",0.388888888888889,0.552770798392567
"1259","889956",0.430331482911935,0.389249472080762
"1260","927950",NA,NA
"1261","930279",NA,NA
"1262","932336",NA,NA
"1263","934605",NA,NA
"1264","937288",NA,NA
"1265","937723",NA,NA
"1266","927246",NA,NA
"1267","928334",NA,NA
"1268","932035",NA,NA
"1269","932979",NA,NA
"1270","935661",NA,NA
"1271","938642",NA,NA
"1272","939162",NA,NA
"1273","939442",NA,NA
"1274","939444",NA,NA
"1275","939932",NA,NA
"1276","942210",NA,NA
"1277","943325",NA,NA
"1278","944700",NA,NA
"1279","945075",NA,NA
"1280","928447",0.105409255338946,0.217642875033004
"1281","930253",0.111111111111111,0.191179778225468
"1282","938603",0.0571661950475029,0.118033421304695
"1283","943228",0.0962250448649376,0.0993399267798783
"1284","946789",0.121716123890037,0.125656172487509
"1285","946860",0.243432247780074,0.251312344975017
"1286","950918",0.175075243812963,0.180742569938633
"1287","951210",0.0710669054518702,0.0489115988044519
"1288","954342",0.102868899974728,0.141598465080958
"1289","954343",0.210818510677892,0.253916687538504
"1290","954345",0.058925565098879,0.162221421130763
"1291","958279",0.102868899974728,0.176998081351197
"1292","958463",0.130744090092123,0.224960635332924
"1293","960801",0.114332390095006,0.23606684260939
"1294","603732",NA,NA
"1295","604987",NA,NA
"1296","605365",NA,NA
"1297","928790",NA,NA
"1298","935684",NA,NA
"1299","939441",NA,NA
"1300","943250",NA,NA
"1301","943655",NA,NA
"1302","944059",NA,NA
"1303","944907",NA,NA
"1304","945401",NA,NA
"1305","949770",NA,NA
"1306","958853",NA,NA
"1307","959034",NA,NA
"1308","959318",NA,NA
"1309","959557",NA,NA
"1310","960091",NA,NA
"1311","960101",NA,NA
"1312","960338",NA,NA
"1313","960449",NA,NA
"1314","971431",NA,NA
"1315","971481",NA,NA
"1316","977060",NA,NA
"1317","991034",NA,NA
"1318","605452",NA,NA
"1319","605803",NA,NA
"1320","606312",NA,NA
"1321","610924",NA,NA
"1322","615804",NA,NA
"1323","617221",NA,NA
"1324","618630",NA,NA
"1325","624508",NA,NA
"1326","629692",NA,NA
"1327","630113",NA,NA
"1328","631680",NA,NA
"1329","946568",NA,NA
"1330","950873",NA,NA
"1331","960454",NA,NA
"1332","960829",NA,NA
"1333","974870",NA,NA
"1334","976762",NA,NA
"1335","981422",NA,NA
"1336","988967",NA,NA
"1337","991348",NA,NA
"1338","991492",NA,NA
"1339","991771",NA,NA
"1340","995177",NA,NA
"1341","997430",NA,NA
"1342","604158",0.166666666666667,0.149071198499986
"1343","609388",0.280975743474508,0.335083126633356
"1344","619315",0.144337567297406,0.193649167310371
"1345","622500",0.0962250448649376,0.129099444873581
"1346","626515",0.11322770341446,0.15191090506255
"1347","628661",0,0.0912870929175277
"1348","632872",0.192450089729875,0.301232038038355
"1349","639685",0.365148371670111,0.244948974278318
"1350","651555",0,0.129099444873581
"1351","960564",0.25,0.260874597374975
"1352","988055",0.182574185835055,0.204124145231932
"1353","991144",0.288675134594813,0.258198889747161
"1354","995452",0.109108945117996,0.243975018237133
"1355","997903",0.387298334620742,0.288675134594813
"1356","616012",0.160872363021947,0.167183463772606
"1357","620591",0.233284737407922,0.202030508910442
"1358","657979",0.0727392967453308,0.0629940788348712
"1359","665780",0.0465242105199235,0.040291148201269
"1360","667143",0.0890870806374748,0.077151674981046
"1361","674413",0.200250469728704,0.195099743142927
"1362","678051",0.233284737407922,0.353553390593274
"1363","680021",0.106198848810718,0.0919709009227449
"1364","681786",0.328975847479885,0.341881729378914
"1365","684236",0.163663417676994,0.14173667737846
"1366","693067",0.267261241912424,0.282889474930502
"1367","718652",0.0975900072948533,0.126773138209278
"1368","998014",0.181848241863327,0.220479275922049
"1369","644717",NA,NA
"1370","651582",NA,NA
"1371","672891",NA,NA
"1372","681989",NA,NA
"1373","682468",NA,NA
"1374","693331",NA,NA
"1375","706032",NA,NA
"1376","707565",NA,NA
"1377","709407",NA,NA
"1378","710243",NA,NA
"1379","714747",NA,NA
"1380","717507",NA,NA
"1381","730866",NA,NA
"1382","732890",NA,NA
"1383","760435",NA,NA
"1384","763235",NA,NA
"1385","778830",NA,NA
"1386","784751",NA,NA
"1387","933016",NA,NA
"1388","935579",NA,NA
"1389","936476",NA,NA
"1390","937320",NA,NA
"1391","938056",NA,NA
"1392","938218",NA,NA
"1393","938250",NA,NA
"1394","939074",NA,NA
"1395","939134",NA,NA
"1396","939278",NA,NA
"1397","939528",NA,NA
"1398","939538",NA,NA
"1399","941861",NA,NA
"1400","941992",NA,NA
"1401","941998",NA,NA
"1402","942729",NA,NA
"1403","943086",NA,NA
"1404","943280",NA,NA
"1405","943428",NA,NA
"1406","943856",NA,NA
"1407","937398",NA,NA
"1408","941974",NA,NA
"1409","941995",NA,NA
"1410","942016",NA,NA
"1411","942135",NA,NA
"1412","943660",NA,NA
"1413","943662",NA,NA
"1414","943707",NA,NA
"1415","944900",NA,NA
"1416","945273",NA,NA
"1417","945458",NA,NA
"1418","945622",NA,NA
"1419","945804",NA,NA
"1420","945832",NA,NA
"1421","945858",NA,NA
"1422","946021",NA,NA
"1423","946119",NA,NA
"1424","946375",NA,NA
"1425","946431",NA,NA
"1426","946468",NA,NA
"1427","946472",NA,NA
"1428","946762",NA,NA
"1429","950884",NA,NA
"1430","950961",NA,NA
"1431","952258",NA,NA
"1432","952625",NA,NA
"1433","953017",NA,NA
"1434","953031",NA,NA
"1435","953908",NA,NA
"1436","953912",NA,NA
